1.000000e-04 538.194
1.020201e-04 548.56
1.040811e-04 559.135
1.061837e-04 569.923
1.083287e-04 580.929
1.105171e-04 592.158
1.127497e-04 603.614
1.150274e-04 615.301
1.173511e-04 627.224
1.197217e-04 639.388
1.221403e-04 651.797
1.246077e-04 664.458
1.271249e-04 677.374
1.296930e-04 690.551
1.323130e-04 703.994
1.349859e-04 717.709
1.377128e-04 731.701
1.404948e-04 745.809
1.433329e-04 760.173
1.462285e-04 774.827
1.491825e-04 789.776
1.521962e-04 805.028
1.552707e-04 820.588
1.584074e-04 836.462
1.616074e-04 852.657
1.648721e-04 869.179
1.682028e-04 886.035
1.716007e-04 903.231
1.750673e-04 920.774
1.786038e-04 938.672
1.822119e-04 956.932
1.858928e-04 975.56
1.896481e-04 994.565
1.934792e-04 1013.9
1.973878e-04 1033.41
2.013753e-04 1053.3
2.054433e-04 1073.6
2.095936e-04 1094.31
2.138276e-04 1115.43
2.181472e-04 1136.98
2.225541e-04 1158.97
2.270500e-04 1181.4
2.316367e-04 1204.29
2.363161e-04 1227.63
2.410900e-04 1251.45
2.459603e-04 1275.75
2.509290e-04 1300.54
2.559981e-04 1325.84
2.611696e-04 1351.64
2.664456e-04 1377.96
2.718282e-04 1404.61
2.773195e-04 1431.6
2.829217e-04 1459.14
2.886371e-04 1487.23
2.944680e-04 1515.88
3.004166e-04 1545.12
3.064854e-04 1574.95
3.126768e-04 1605.38
3.189933e-04 1636.43
3.254374e-04 1668.1
3.320117e-04 1700.41
3.387188e-04 1733.37
3.455613e-04 1767.01
3.525421e-04 1801.32
3.596640e-04 1836.32
3.669297e-04 1872.03
3.743421e-04 1908.46
3.819044e-04 1945.11
3.896193e-04 1982.4
3.974902e-04 2020.45
4.055200e-04 2059.26
4.137120e-04 2098.86
4.220696e-04 2139.26
4.305960e-04 2180.48
4.392946e-04 2222.53
4.481689e-04 2265.42
4.572225e-04 2309.19
4.664590e-04 2353.83
4.758821e-04 2399.38
4.854956e-04 2445.85
4.953032e-04 2493.26
5.053090e-04 2541.63
5.155170e-04 2590.97
5.259311e-04 2641.13
5.365556e-04 2691.49
5.473947e-04 2742.86
5.584528e-04 2795.27
5.697343e-04 2848.74
5.812437e-04 2903.28
5.929856e-04 2958.94
6.049647e-04 3015.71
6.171858e-04 3073.63
6.296538e-04 3132.72
6.423737e-04 3193.01
6.553505e-04 3254.51
6.685894e-04 3317.25
6.820958e-04 3381.26
6.958751e-04 3446.57
7.099327e-04 3513.19
7.242743e-04 3581.16
7.389056e-04 3649.6
7.538325e-04 3718.56
7.690609e-04 3788.91
7.845970e-04 3860.68
8.004469e-04 3933.9
8.166170e-04 4008.6
8.331137e-04 4084.81
8.499438e-04 4162.56
8.671138e-04 4241.88
8.846306e-04 4322.8
9.025013e-04 4405.35
9.207331e-04 4489.58
9.393331e-04 4575.5
9.583089e-04 4663.16
9.776680e-04 4752.58
9.974182e-04 4843.82
1.017567e-03 4936.9
1.038124e-03 5028.96
1.059095e-03 5122.35
1.080490e-03 5217.63
1.102318e-03 5314.84
1.124586e-03 5414
1.147304e-03 5515.17
1.170481e-03 5618.38
1.194126e-03 5723.68
1.218249e-03 5831.1
1.242860e-03 5940.69
1.267967e-03 6052.5
1.293582e-03 6166.56
1.319714e-03 6282.93
1.346374e-03 6401.64
1.373572e-03 6522.76
1.401320e-03 6646.32
1.429629e-03 6771.11
1.458509e-03 6892.64
1.487973e-03 7016.62
1.518032e-03 7143.11
1.548699e-03 7272.14
1.579984e-03 7403.79
1.611902e-03 7538.09
1.644465e-03 7675.1
1.677685e-03 7814.88
1.711577e-03 7957.48
1.746153e-03 8102.96
1.781427e-03 8251.37
1.817415e-03 8402.78
1.854129e-03 8557.25
1.891585e-03 8714.83
1.929797e-03 8875.6
1.968782e-03 9039.61
2.008554e-03 9199.48
2.049129e-03 9355.42
2.090524e-03 9514.5
2.132756e-03 9676.8
2.175840e-03 9842.38
2.219795e-03 10011.3
2.264638e-03 10183.6
2.310387e-03 10359.4
2.357060e-03 10538.8
2.404675e-03 10721.7
2.453253e-03 10908.4
2.502812e-03 11098.8
2.553372e-03 11293
2.604954e-03 11491.2
2.657577e-03 11693.4
2.711264e-03 11899.7
2.766035e-03 12110.1
2.821913e-03 12300.6
2.878919e-03 12490.6
2.937077e-03 12684.5
2.996410e-03 12882.2
3.056942e-03 13083.9
3.118696e-03 13289.7
3.181698e-03 13499.6
3.245972e-03 13713.8
3.311545e-03 13932.3
3.378443e-03 14155.2
3.446692e-03 14382.5
3.516320e-03 14614.5
3.587354e-03 14851.1
3.659823e-03 15092.5
3.733757e-03 15338.7
3.809184e-03 15589.9
3.886134e-03 15841.1
3.964639e-03 16073.9
4.044730e-03 16311.5
4.126439e-03 16553.7
4.209799e-03 16800.7
4.294843e-03 17038.8
4.381604e-03 17281.6
4.470118e-03 17529.4
4.560421e-03 17782.1
4.652547e-03 18026.5
4.746535e-03 18273.5
4.842422e-03 18525.3
4.940245e-03 18782.2
5.040044e-03 19032.4
5.141860e-03 19281.8
5.245733e-03 19536.2
5.351703e-03 19795.8
5.459815e-03 20050.4
5.570111e-03 20300.5
5.682634e-03 20555.7
5.797431e-03 20815.9
5.914547e-03 21073.8
6.034029e-03 21322.3
6.155924e-03 21575.9
6.280282e-03 21834.5
6.407152e-03 22093.9
6.536585e-03 22338.4
6.668633e-03 22587.7
6.803348e-03 22842
6.940785e-03 23101.1
7.080998e-03 23338.5
7.224044e-03 23580.6
7.369979e-03 23827.6
7.518863e-03 24079.4
7.670754e-03 24311
